"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2011-11-12 10:33:30,TRUE,FALSE,0,FALSE,2011-11-12 10:33:30,0
2011-11-12 22:08:30,FALSE,FALSE,0,FALSE,2011-11-12 22:09:30,0
2011-11-13 10:34:10,TRUE,FALSE,0,FALSE,2011-11-13 10:34:10,0
2011-11-13 22:02:30,FALSE,FALSE,0,FALSE,2011-11-13 22:03:30,0
2011-11-14 10:32:10,TRUE,FALSE,0,FALSE,2011-11-14 10:32:10,0
2011-11-14 22:08:30,FALSE,FALSE,0,FALSE,2011-11-14 22:09:30,0
2011-11-15 10:35:30,TRUE,FALSE,0,FALSE,2011-11-15 10:35:30,0
2011-11-15 22:14:30,FALSE,FALSE,0,FALSE,2011-11-15 22:15:30,0
2011-11-16 10:38:30,TRUE,FALSE,0,FALSE,2011-11-16 10:38:30,0
2011-11-16 22:10:00,FALSE,FALSE,0,FALSE,2011-11-16 22:11:00,0
2011-11-17 10:41:30,TRUE,FALSE,0,FALSE,2011-11-17 10:41:30,0
2011-11-17 22:12:30,FALSE,FALSE,0,FALSE,2011-11-17 22:13:30,0
2011-11-18 10:41:30,TRUE,FALSE,0,FALSE,2011-11-18 10:41:30,0
2011-11-18 22:13:30,FALSE,FALSE,0,FALSE,2011-11-18 22:14:30,0
2011-11-19 10:35:42,TRUE,FALSE,0,FALSE,2011-11-19 10:35:42,0
2011-11-19 22:14:30,FALSE,FALSE,0,FALSE,2011-11-19 22:15:30,0
2011-11-20 10:35:47,TRUE,FALSE,0,FALSE,2011-11-20 10:35:47,0
2011-11-20 22:13:30,FALSE,FALSE,0,FALSE,2011-11-20 22:14:30,0
2011-11-21 10:37:30,TRUE,FALSE,0,FALSE,2011-11-21 10:37:30,0
2011-11-21 22:12:30,FALSE,FALSE,0,FALSE,2011-11-21 22:13:30,0
2011-11-22 10:39:54,TRUE,FALSE,0,FALSE,2011-11-22 10:39:54,0
2011-11-22 22:14:30,FALSE,FALSE,0,FALSE,2011-11-22 22:15:30,0
2011-11-23 10:42:30,TRUE,FALSE,0,FALSE,2011-11-23 10:42:30,0
2011-11-23 22:12:30,FALSE,FALSE,0,FALSE,2011-11-23 22:13:30,0
2011-11-24 10:41:30,TRUE,FALSE,0,FALSE,2011-11-24 10:41:30,0
2011-11-24 22:12:30,FALSE,FALSE,0,FALSE,2011-11-24 22:13:30,0
2011-11-25 10:41:30,TRUE,FALSE,0,FALSE,2011-11-25 10:41:30,0
2011-11-25 22:06:30,FALSE,FALSE,0,FALSE,2011-11-25 22:07:30,0
2011-11-26 10:43:30,TRUE,FALSE,0,FALSE,2011-11-26 10:43:30,0
2011-11-26 22:07:30,FALSE,FALSE,0,FALSE,2011-11-26 22:08:30,0
2011-11-27 10:42:30,TRUE,FALSE,0,FALSE,2011-11-27 10:42:30,0
2011-11-27 22:12:30,FALSE,FALSE,0,FALSE,2011-11-27 22:13:30,0
2011-11-28 10:47:35,TRUE,FALSE,0,FALSE,2011-11-28 10:47:35,0
2011-11-28 22:15:30,FALSE,FALSE,0,FALSE,2011-11-28 22:16:30,0
2011-11-29 10:41:30,TRUE,FALSE,0,FALSE,2011-11-29 10:41:30,0
2011-11-29 22:10:30,FALSE,FALSE,0,FALSE,2011-11-29 22:11:30,0
2011-11-30 10:44:30,TRUE,FALSE,0,FALSE,2011-11-30 10:44:30,0
2011-11-30 22:11:30,FALSE,FALSE,0,FALSE,2011-11-30 22:12:30,0
2011-12-01 10:47:39,TRUE,FALSE,0,FALSE,2011-12-01 10:47:39,0
2011-12-01 22:06:30,FALSE,FALSE,0,FALSE,2011-12-01 22:07:30,0
2011-12-02 10:44:10,TRUE,FALSE,0,FALSE,2011-12-02 10:44:10,0
2011-12-02 22:06:30,FALSE,FALSE,0,FALSE,2011-12-02 22:07:30,0
2011-12-03 10:44:30,TRUE,FALSE,0,FALSE,2011-12-03 10:44:30,0
2011-12-03 22:11:30,FALSE,FALSE,0,FALSE,2011-12-03 22:12:30,0
2011-12-04 10:45:37,TRUE,FALSE,0,FALSE,2011-12-04 10:45:37,0
2011-12-04 22:05:50,FALSE,FALSE,0,FALSE,2011-12-04 22:06:50,0
2011-12-05 10:49:39,TRUE,FALSE,0,FALSE,2011-12-05 10:49:39,0
2011-12-05 22:12:30,FALSE,FALSE,0,FALSE,2011-12-05 22:13:30,0
2011-12-06 10:48:30,TRUE,FALSE,0,FALSE,2011-12-06 10:48:30,0
2011-12-06 22:11:30,FALSE,FALSE,0,FALSE,2011-12-06 22:12:30,0
2011-12-07 10:48:30,TRUE,FALSE,0,FALSE,2011-12-07 10:48:30,0
2011-12-07 22:12:30,FALSE,FALSE,0,FALSE,2011-12-07 22:13:30,0
2011-12-08 10:46:30,TRUE,FALSE,0,FALSE,2011-12-08 10:46:30,0
2011-12-08 22:12:30,FALSE,FALSE,0,FALSE,2011-12-08 22:13:30,0
2011-12-09 10:45:54,TRUE,FALSE,0,FALSE,2011-12-09 10:45:54,0
2011-12-09 22:09:30,FALSE,FALSE,0,FALSE,2011-12-09 22:10:30,0
2011-12-10 10:47:42,TRUE,FALSE,0,FALSE,2011-12-10 10:47:42,0
2011-12-10 22:08:06,FALSE,FALSE,0,FALSE,2011-12-10 22:09:06,0
2011-12-11 10:47:40,TRUE,FALSE,0,FALSE,2011-12-11 10:47:40,0
2011-12-11 22:10:30,FALSE,FALSE,0,FALSE,2011-12-11 22:11:30,0
2011-12-12 10:49:38,TRUE,FALSE,0,FALSE,2011-12-12 10:49:38,0
2011-12-12 22:12:30,FALSE,FALSE,0,FALSE,2011-12-12 22:13:30,0
2011-12-13 10:50:00,TRUE,FALSE,0,FALSE,2011-12-13 10:50:00,0
2011-12-13 22:13:30,FALSE,FALSE,0,FALSE,2011-12-13 22:14:30,0
2011-12-14 10:49:50,TRUE,FALSE,0,FALSE,2011-12-14 10:49:50,0
2011-12-14 22:12:30,FALSE,FALSE,0,FALSE,2011-12-14 22:13:30,0
2011-12-15 10:51:30,TRUE,FALSE,0,FALSE,2011-12-15 10:51:30,0
2011-12-15 22:12:30,FALSE,FALSE,0,FALSE,2011-12-15 22:13:30,0
2011-12-16 10:53:47,TRUE,FALSE,0,FALSE,2011-12-16 10:53:47,0
2011-12-16 22:16:30,FALSE,FALSE,0,FALSE,2011-12-16 22:17:30,0
2011-12-17 10:53:34,TRUE,FALSE,0,FALSE,2011-12-17 10:53:34,0
2011-12-17 22:14:30,FALSE,FALSE,0,FALSE,2011-12-17 22:15:30,0
2011-12-18 10:53:36,TRUE,FALSE,0,FALSE,2011-12-18 10:53:36,0
2011-12-18 22:10:30,FALSE,FALSE,0,FALSE,2011-12-18 22:11:30,0
2011-12-19 10:57:33,TRUE,FALSE,0,FALSE,2011-12-19 10:57:33,0
2011-12-19 22:16:30,FALSE,FALSE,0,FALSE,2011-12-19 22:17:30,0
2011-12-20 11:01:30,TRUE,FALSE,0,FALSE,2011-12-20 11:01:30,0
2011-12-20 22:12:30,FALSE,FALSE,0,FALSE,2011-12-20 22:13:30,0
2011-12-21 10:51:54,TRUE,FALSE,0,FALSE,2011-12-21 10:51:54,0
2011-12-21 22:17:30,FALSE,FALSE,0,FALSE,2011-12-21 22:18:30,0
2011-12-22 10:55:50,TRUE,FALSE,0,FALSE,2011-12-22 10:55:50,0
2011-12-22 22:10:15,FALSE,FALSE,0,FALSE,2011-12-22 22:11:15,0
2011-12-23 10:53:45,TRUE,FALSE,0,FALSE,2011-12-23 10:53:45,0
2011-12-23 22:18:06,FALSE,FALSE,0,FALSE,2011-12-23 22:19:06,0
2011-12-24 10:57:50,TRUE,FALSE,0,FALSE,2011-12-24 10:57:50,0
2011-12-24 22:20:30,FALSE,FALSE,0,FALSE,2011-12-24 22:21:30,0
2011-12-25 10:57:40,TRUE,FALSE,0,FALSE,2011-12-25 10:57:40,0
2011-12-25 22:22:30,FALSE,FALSE,0,FALSE,2011-12-25 22:23:30,0
2011-12-26 10:59:34,TRUE,FALSE,0,FALSE,2011-12-26 10:59:34,0
2011-12-26 22:18:30,FALSE,FALSE,0,FALSE,2011-12-26 22:19:30,0
2011-12-27 10:54:00,TRUE,FALSE,0,FALSE,2011-12-27 10:54:00,0
2011-12-27 22:23:30,FALSE,FALSE,0,FALSE,2011-12-27 22:24:30,0
2011-12-28 10:55:45,TRUE,FALSE,0,FALSE,2011-12-28 10:55:45,0
2011-12-28 22:23:30,FALSE,FALSE,0,FALSE,2011-12-28 22:24:30,0
2011-12-29 11:05:30,TRUE,FALSE,0,FALSE,2011-12-29 11:05:30,0
2011-12-29 22:24:30,FALSE,FALSE,0,FALSE,2011-12-29 22:25:30,0
2011-12-30 10:57:42,TRUE,FALSE,0,FALSE,2011-12-30 10:57:42,0
2011-12-30 22:24:30,FALSE,FALSE,0,FALSE,2011-12-30 22:25:30,0
2011-12-31 10:54:30,TRUE,FALSE,0,FALSE,2011-12-31 10:54:30,0
2011-12-31 22:21:50,FALSE,FALSE,0,FALSE,2011-12-31 22:22:50,0
2012-01-01 11:01:35,TRUE,FALSE,0,FALSE,2012-01-01 11:01:35,0
2012-01-01 22:22:30,FALSE,FALSE,0,FALSE,2012-01-01 22:23:30,0
2012-01-02 10:59:30,TRUE,FALSE,0,FALSE,2012-01-02 10:59:30,0
2012-01-02 22:25:30,FALSE,FALSE,0,FALSE,2012-01-02 22:26:30,0
2012-01-03 11:01:38,TRUE,FALSE,0,FALSE,2012-01-03 11:01:38,0
2012-01-03 22:22:30,FALSE,FALSE,0,FALSE,2012-01-03 22:23:30,0
2012-01-04 11:01:42,TRUE,FALSE,0,FALSE,2012-01-04 11:01:42,0
2012-01-04 22:25:30,FALSE,FALSE,0,FALSE,2012-01-04 22:26:30,0
2012-01-05 10:59:39,TRUE,FALSE,0,FALSE,2012-01-05 10:59:39,0
2012-01-05 22:26:30,FALSE,FALSE,0,FALSE,2012-01-05 22:27:30,0
2012-01-06 11:03:30,TRUE,FALSE,0,FALSE,2012-01-06 11:03:30,0
2012-01-06 22:28:30,FALSE,FALSE,0,FALSE,2012-01-06 22:29:30,0
2012-01-07 11:02:30,TRUE,FALSE,0,FALSE,2012-01-07 11:02:30,0
2012-01-07 22:26:30,FALSE,FALSE,0,FALSE,2012-01-07 22:27:30,0
2012-01-08 10:59:50,TRUE,FALSE,0,FALSE,2012-01-08 10:59:50,0
2012-01-08 22:29:30,FALSE,FALSE,0,FALSE,2012-01-08 22:30:30,0
2012-01-09 11:05:36,TRUE,FALSE,0,FALSE,2012-01-09 11:05:36,0
2012-01-09 22:24:30,FALSE,FALSE,0,FALSE,2012-01-09 22:25:30,0
2012-01-10 11:00:00,TRUE,FALSE,0,FALSE,2012-01-10 11:00:00,0
2012-01-10 22:26:30,FALSE,FALSE,0,FALSE,2012-01-10 22:27:30,0
2012-01-11 11:03:45,TRUE,FALSE,0,FALSE,2012-01-11 11:03:45,0
2012-01-11 22:28:30,FALSE,FALSE,0,FALSE,2012-01-11 22:29:30,0
2012-01-12 11:04:30,TRUE,FALSE,0,FALSE,2012-01-12 11:04:30,0
2012-01-12 22:32:30,FALSE,FALSE,0,FALSE,2012-01-12 22:33:30,0
2012-01-13 11:02:30,TRUE,FALSE,0,FALSE,2012-01-13 11:02:30,0
2012-01-13 22:34:30,FALSE,FALSE,0,FALSE,2012-01-13 22:35:30,0
2012-01-14 11:02:00,TRUE,FALSE,0,FALSE,2012-01-14 11:02:00,0
2012-01-14 22:28:30,FALSE,FALSE,0,FALSE,2012-01-14 22:29:30,0
2012-01-15 11:03:30,TRUE,FALSE,0,FALSE,2012-01-15 11:03:30,0
2012-01-15 22:33:30,FALSE,FALSE,0,FALSE,2012-01-15 22:34:30,0
2012-01-16 10:59:54,TRUE,FALSE,0,FALSE,2012-01-16 10:59:54,0
2012-01-16 22:35:30,FALSE,FALSE,0,FALSE,2012-01-16 22:36:30,0
2012-01-17 11:07:36,TRUE,FALSE,0,FALSE,2012-01-17 11:07:36,0
2012-01-17 22:37:30,FALSE,FALSE,0,FALSE,2012-01-17 22:38:30,0
2012-01-18 11:04:30,TRUE,FALSE,0,FALSE,2012-01-18 11:04:30,0
2012-01-18 22:36:30,FALSE,FALSE,0,FALSE,2012-01-18 22:37:30,0
2012-01-19 10:59:30,TRUE,FALSE,0,FALSE,2012-01-19 10:59:30,0
2012-01-19 22:38:30,FALSE,FALSE,0,FALSE,2012-01-19 22:39:30,0
2012-01-20 11:03:40,TRUE,FALSE,0,FALSE,2012-01-20 11:03:40,0
2012-01-20 22:39:30,FALSE,FALSE,0,FALSE,2012-01-20 22:40:30,0
2012-01-21 11:02:00,TRUE,FALSE,0,FALSE,2012-01-21 11:02:00,0
2012-01-21 22:39:30,FALSE,FALSE,0,FALSE,2012-01-21 22:40:30,0
2012-01-22 11:01:30,TRUE,FALSE,0,FALSE,2012-01-22 11:01:30,0
2012-01-22 22:34:30,FALSE,FALSE,0,FALSE,2012-01-22 22:35:30,0
2012-01-23 11:03:30,TRUE,FALSE,0,FALSE,2012-01-23 11:03:30,0
2012-01-23 22:40:30,FALSE,FALSE,0,FALSE,2012-01-23 22:41:30,0
2012-01-24 10:59:30,TRUE,FALSE,0,FALSE,2012-01-24 10:59:30,0
2012-01-24 22:41:30,FALSE,FALSE,0,FALSE,2012-01-24 22:42:30,0
2012-01-25 10:58:30,TRUE,FALSE,0,FALSE,2012-01-25 10:58:30,0
2012-01-25 22:42:30,FALSE,FALSE,0,FALSE,2012-01-25 22:43:30,0
2012-01-26 10:59:50,TRUE,FALSE,0,FALSE,2012-01-26 10:59:50,0
2012-01-26 22:38:30,FALSE,FALSE,0,FALSE,2012-01-26 22:39:30,0
2012-01-27 11:01:43,TRUE,FALSE,0,FALSE,2012-01-27 11:01:43,0
2012-01-27 22:43:30,FALSE,FALSE,0,FALSE,2012-01-27 22:44:30,0
2012-01-28 10:58:10,TRUE,FALSE,0,FALSE,2012-01-28 10:58:10,0
2012-01-28 22:41:30,FALSE,FALSE,0,FALSE,2012-01-28 22:42:30,0
2012-01-29 11:00:00,TRUE,FALSE,0,FALSE,2012-01-29 11:00:00,0
2012-01-29 22:44:30,FALSE,FALSE,0,FALSE,2012-01-29 22:45:30,0
2012-01-30 10:59:54,TRUE,FALSE,0,FALSE,2012-01-30 10:59:54,0
2012-01-30 22:44:30,FALSE,FALSE,0,FALSE,2012-01-30 22:45:30,0
2012-01-31 10:59:30,TRUE,FALSE,0,FALSE,2012-01-31 10:59:30,0
2012-01-31 22:44:30,FALSE,FALSE,0,FALSE,2012-01-31 22:45:30,0
2012-02-01 10:59:30,TRUE,FALSE,0,FALSE,2012-02-01 10:59:30,0
2012-02-01 22:46:30,FALSE,FALSE,0,FALSE,2012-02-01 22:47:30,0
2012-02-02 10:57:45,TRUE,FALSE,0,FALSE,2012-02-02 10:57:45,0
2012-02-02 22:41:30,FALSE,FALSE,0,FALSE,2012-02-02 22:42:30,0
2012-02-03 11:03:30,TRUE,FALSE,0,FALSE,2012-02-03 11:03:30,0
2012-02-03 22:47:30,FALSE,FALSE,0,FALSE,2012-02-03 22:48:30,0
2012-02-04 11:02:30,TRUE,FALSE,0,FALSE,2012-02-04 11:02:30,0
2012-02-04 22:40:30,FALSE,FALSE,0,FALSE,2012-02-04 22:41:30,0
2012-02-05 11:04:30,TRUE,FALSE,0,FALSE,2012-02-05 11:04:30,0
2012-02-05 22:28:30,FALSE,FALSE,0,FALSE,2012-02-05 22:29:30,0
2012-02-06 11:02:30,TRUE,FALSE,0,FALSE,2012-02-06 11:02:30,0
2012-02-06 22:48:30,FALSE,FALSE,0,FALSE,2012-02-06 22:49:30,0
2012-02-07 10:59:43,TRUE,FALSE,0,FALSE,2012-02-07 10:59:43,0
2012-02-07 22:32:30,FALSE,FALSE,0,FALSE,2012-02-07 22:33:30,0
2012-02-08 10:58:30,TRUE,FALSE,0,FALSE,2012-02-08 10:58:30,0
2012-02-08 22:40:30,FALSE,FALSE,0,FALSE,2012-02-08 22:41:30,0
2012-02-09 10:55:50,TRUE,FALSE,0,FALSE,2012-02-09 10:55:50,0
2012-02-09 22:49:30,FALSE,FALSE,0,FALSE,2012-02-09 22:50:30,0
2012-02-10 10:55:30,TRUE,FALSE,0,FALSE,2012-02-10 10:55:30,0
2012-02-10 22:50:30,FALSE,FALSE,0,FALSE,2012-02-10 22:51:30,0
2012-02-11 10:54:00,TRUE,FALSE,0,FALSE,2012-02-11 10:54:00,0
2012-02-11 22:50:30,FALSE,FALSE,0,FALSE,2012-02-11 22:51:30,0
2012-02-12 10:57:47,TRUE,FALSE,0,FALSE,2012-02-12 10:57:47,0
2012-02-12 22:51:30,FALSE,FALSE,0,FALSE,2012-02-12 22:52:30,0
2012-02-13 10:59:30,TRUE,FALSE,0,FALSE,2012-02-13 10:59:30,0
2012-02-13 22:50:30,FALSE,FALSE,0,FALSE,2012-02-13 22:51:30,0
2012-02-14 10:56:30,TRUE,FALSE,0,FALSE,2012-02-14 10:56:30,0
2012-02-14 22:51:30,FALSE,FALSE,0,FALSE,2012-02-14 22:52:30,0
2012-02-15 10:56:30,TRUE,FALSE,0,FALSE,2012-02-15 10:56:30,0
2012-02-15 22:51:30,FALSE,FALSE,0,FALSE,2012-02-15 22:52:30,0
2012-02-16 10:51:30,TRUE,FALSE,0,FALSE,2012-02-16 10:51:30,0
2012-02-16 22:53:30,FALSE,FALSE,0,FALSE,2012-02-16 22:54:30,0
2012-02-17 10:51:54,TRUE,FALSE,0,FALSE,2012-02-17 10:51:54,0
2012-02-17 22:53:30,FALSE,FALSE,0,FALSE,2012-02-17 22:54:30,0
2012-02-18 10:49:45,TRUE,FALSE,0,FALSE,2012-02-18 10:49:45,0
2012-02-18 22:55:30,FALSE,FALSE,0,FALSE,2012-02-18 22:56:30,0
2012-02-19 10:50:30,TRUE,FALSE,0,FALSE,2012-02-19 10:50:30,0
2012-02-19 22:55:30,FALSE,FALSE,0,FALSE,2012-02-19 22:56:30,0
2012-02-20 10:49:30,TRUE,FALSE,0,FALSE,2012-02-20 10:49:30,0
2012-02-20 22:55:30,FALSE,FALSE,0,FALSE,2012-02-20 22:56:30,0
2012-02-21 10:50:30,TRUE,FALSE,0,FALSE,2012-02-21 10:50:30,0
2012-02-21 22:55:30,FALSE,FALSE,0,FALSE,2012-02-21 22:56:30,0
2012-02-22 10:49:30,TRUE,FALSE,0,FALSE,2012-02-22 10:49:30,0
2012-02-22 22:52:30,FALSE,FALSE,0,FALSE,2012-02-22 22:53:30,0
2012-02-23 10:49:30,TRUE,FALSE,0,FALSE,2012-02-23 10:49:30,0
2012-02-23 22:57:30,FALSE,FALSE,0,FALSE,2012-02-23 22:58:30,0
2012-02-24 10:48:10,TRUE,FALSE,0,FALSE,2012-02-24 10:48:10,0
2012-02-24 22:55:30,FALSE,FALSE,0,FALSE,2012-02-24 22:56:30,0
2012-02-25 10:47:39,TRUE,FALSE,0,FALSE,2012-02-25 10:47:39,0
2012-02-25 22:46:30,FALSE,FALSE,0,FALSE,2012-02-25 22:47:30,0
2012-02-26 10:45:30,TRUE,FALSE,0,FALSE,2012-02-26 10:45:30,0
2012-02-26 22:58:30,FALSE,FALSE,0,FALSE,2012-02-26 22:59:30,0
2012-02-27 10:47:30,TRUE,FALSE,0,FALSE,2012-02-27 10:47:30,0
2012-02-27 22:59:30,FALSE,FALSE,0,FALSE,2012-02-27 23:00:30,0
2012-02-28 10:40:30,TRUE,FALSE,0,FALSE,2012-02-28 10:40:30,0
2012-02-28 22:59:30,FALSE,FALSE,0,FALSE,2012-02-28 23:00:30,0
2012-02-29 10:40:30,TRUE,FALSE,0,FALSE,2012-02-29 10:40:30,0
2012-02-29 22:50:30,FALSE,FALSE,0,FALSE,2012-02-29 22:51:30,0
2012-03-01 10:45:30,TRUE,FALSE,0,FALSE,2012-03-01 10:45:30,0
2012-03-01 22:52:30,FALSE,FALSE,0,FALSE,2012-03-01 22:53:30,0
2012-03-02 10:47:40,TRUE,FALSE,0,FALSE,2012-03-02 10:47:40,0
2012-03-02 22:57:30,FALSE,FALSE,0,FALSE,2012-03-02 22:58:30,0
2012-03-03 10:47:30,TRUE,FALSE,0,FALSE,2012-03-03 10:47:30,0
2012-03-03 22:57:30,FALSE,FALSE,0,FALSE,2012-03-03 22:58:30,0
2012-03-04 10:43:30,TRUE,FALSE,0,FALSE,2012-03-04 10:43:30,0
2012-03-04 22:54:23,FALSE,FALSE,0,FALSE,2012-03-04 22:55:23,0
2012-03-05 10:43:45,TRUE,FALSE,0,FALSE,2012-03-05 10:43:45,0
2012-03-05 23:00:30,FALSE,FALSE,0,FALSE,2012-03-05 23:01:30,0
2012-03-06 10:41:30,TRUE,FALSE,0,FALSE,2012-03-06 10:41:30,0
2012-03-06 22:57:30,FALSE,FALSE,0,FALSE,2012-03-06 22:58:30,0
2012-03-07 10:37:30,TRUE,FALSE,0,FALSE,2012-03-07 10:37:30,0
2012-03-07 22:56:30,FALSE,FALSE,0,FALSE,2012-03-07 22:57:30,0
2012-03-08 10:38:10,TRUE,FALSE,0,FALSE,2012-03-08 10:38:10,0
2012-03-08 22:56:30,FALSE,FALSE,0,FALSE,2012-03-08 22:57:30,0
2012-03-09 10:40:30,TRUE,FALSE,0,FALSE,2012-03-09 10:40:30,0
2012-03-09 22:54:30,FALSE,FALSE,0,FALSE,2012-03-09 22:55:30,0
2012-03-10 10:40:10,TRUE,FALSE,0,FALSE,2012-03-10 10:40:10,0
2012-03-10 22:59:30,FALSE,FALSE,0,FALSE,2012-03-10 23:00:30,0
2012-03-11 10:35:30,TRUE,FALSE,0,FALSE,2012-03-11 10:35:30,0
2012-03-11 23:00:30,FALSE,FALSE,0,FALSE,2012-03-11 23:01:30,0
2012-03-12 10:35:30,TRUE,FALSE,0,FALSE,2012-03-12 10:35:30,0
2012-03-12 23:01:30,FALSE,FALSE,0,FALSE,2012-03-12 23:02:30,0
2012-03-13 10:35:30,TRUE,FALSE,0,FALSE,2012-03-13 10:35:30,0
2012-03-13 23:01:30,FALSE,FALSE,0,FALSE,2012-03-13 23:02:30,0
2012-03-14 10:33:30,TRUE,FALSE,0,FALSE,2012-03-14 10:33:30,0
2012-03-14 22:54:30,FALSE,FALSE,0,FALSE,2012-03-14 22:55:30,0
2012-03-15 10:36:10,TRUE,FALSE,0,FALSE,2012-03-15 10:36:10,0
2012-03-15 23:00:30,FALSE,FALSE,0,FALSE,2012-03-15 23:01:30,0
2012-03-16 10:29:30,TRUE,FALSE,0,FALSE,2012-03-16 10:29:30,0
2012-03-16 22:49:50,FALSE,FALSE,0,FALSE,2012-03-16 22:50:50,0
2012-03-17 10:30:30,TRUE,FALSE,0,FALSE,2012-03-17 10:30:30,0
2012-03-17 22:59:30,FALSE,FALSE,0,FALSE,2012-03-17 23:00:30,0
2012-03-18 10:28:30,TRUE,FALSE,0,FALSE,2012-03-18 10:28:30,0
2012-03-18 23:02:30,FALSE,FALSE,0,FALSE,2012-03-18 23:03:30,0
2012-03-19 10:31:30,TRUE,FALSE,0,FALSE,2012-03-19 10:31:30,0
2012-03-19 23:02:30,FALSE,FALSE,0,FALSE,2012-03-19 23:03:30,0
2012-03-20 10:29:54,TRUE,FALSE,0,FALSE,2012-03-20 10:29:54,0
2012-03-20 22:58:30,FALSE,FALSE,0,FALSE,2012-03-20 22:59:30,0
2012-03-21 10:25:30,TRUE,FALSE,0,FALSE,2012-03-21 10:25:30,0
2012-03-21 22:58:30,FALSE,FALSE,0,FALSE,2012-03-21 22:59:30,0
2012-03-22 10:31:30,TRUE,FALSE,0,FALSE,2012-03-22 10:31:30,0
2012-03-22 23:02:30,FALSE,FALSE,0,FALSE,2012-03-22 23:03:30,0
2012-03-23 10:30:30,TRUE,FALSE,0,FALSE,2012-03-23 10:30:30,0
2012-03-23 22:55:30,FALSE,FALSE,0,FALSE,2012-03-23 22:56:30,0
2012-03-24 10:25:30,TRUE,FALSE,0,FALSE,2012-03-24 10:25:30,0
2012-03-24 22:55:30,FALSE,FALSE,0,FALSE,2012-03-24 22:56:30,0
2012-03-25 10:26:10,TRUE,FALSE,0,FALSE,2012-03-25 10:26:10,0
2012-03-25 23:01:30,FALSE,FALSE,0,FALSE,2012-03-25 23:02:30,0
2012-03-26 10:26:10,TRUE,FALSE,0,FALSE,2012-03-26 10:26:10,0
2012-03-26 23:02:30,FALSE,FALSE,0,FALSE,2012-03-26 23:03:30,0
2012-03-27 10:24:30,TRUE,FALSE,0,FALSE,2012-03-27 10:24:30,0
2012-03-27 22:48:30,FALSE,FALSE,0,FALSE,2012-03-27 22:49:30,0
2012-03-28 10:25:30,TRUE,FALSE,0,FALSE,2012-03-28 10:25:30,0
2012-03-28 22:58:30,FALSE,FALSE,0,FALSE,2012-03-28 22:59:30,0
2012-03-29 10:31:30,TRUE,FALSE,0,FALSE,2012-03-29 10:31:30,0
2012-03-29 23:01:30,FALSE,FALSE,0,FALSE,2012-03-29 23:02:30,0
2012-03-30 10:22:30,TRUE,FALSE,0,FALSE,2012-03-30 10:22:30,0
2012-03-30 23:02:30,FALSE,FALSE,0,FALSE,2012-03-30 23:03:30,0
2012-03-31 10:22:10,TRUE,FALSE,0,FALSE,2012-03-31 10:22:10,0
2012-03-31 23:04:00,FALSE,FALSE,0,FALSE,2012-03-31 23:05:00,0
2012-04-01 10:23:54,TRUE,FALSE,0,FALSE,2012-04-01 10:23:54,0
2012-04-01 23:03:30,FALSE,FALSE,0,FALSE,2012-04-01 23:04:30,0
2012-04-02 10:21:30,TRUE,FALSE,0,FALSE,2012-04-02 10:21:30,0
2012-04-02 23:03:30,FALSE,FALSE,0,FALSE,2012-04-02 23:04:30,0
2012-04-03 10:17:30,TRUE,FALSE,0,FALSE,2012-04-03 10:17:30,0
2012-04-03 22:58:30,FALSE,FALSE,0,FALSE,2012-04-03 22:59:30,0
2012-04-04 10:18:30,TRUE,FALSE,0,FALSE,2012-04-04 10:18:30,0
2012-04-04 22:50:30,FALSE,FALSE,0,FALSE,2012-04-04 22:51:30,0
2012-04-05 10:28:30,TRUE,FALSE,0,FALSE,2012-04-05 10:28:30,0
2012-04-05 23:00:30,FALSE,FALSE,0,FALSE,2012-04-05 23:01:30,0
2012-04-06 10:19:30,TRUE,FALSE,0,FALSE,2012-04-06 10:19:30,0
2012-04-06 23:02:30,FALSE,FALSE,0,FALSE,2012-04-06 23:03:30,0
2012-04-07 10:20:00,TRUE,FALSE,0,FALSE,2012-04-07 10:20:00,0
2012-04-07 22:52:30,FALSE,FALSE,0,FALSE,2012-04-07 22:53:30,0
2012-04-08 10:14:30,TRUE,FALSE,0,FALSE,2012-04-08 10:14:30,0
2012-04-08 22:56:30,FALSE,FALSE,0,FALSE,2012-04-08 22:57:30,0
2012-04-09 10:13:30,TRUE,FALSE,0,FALSE,2012-04-09 10:13:30,0
2012-04-09 23:03:30,FALSE,FALSE,0,FALSE,2012-04-09 23:04:30,0
2012-04-10 10:17:30,TRUE,FALSE,0,FALSE,2012-04-10 10:17:30,0
2012-04-10 23:03:30,FALSE,FALSE,0,FALSE,2012-04-10 23:04:30,0
2012-04-11 10:15:30,TRUE,FALSE,0,FALSE,2012-04-11 10:15:30,0
2012-04-11 23:04:30,FALSE,FALSE,0,FALSE,2012-04-11 23:05:30,0
2012-04-12 10:11:30,TRUE,FALSE,0,FALSE,2012-04-12 10:11:30,0
2012-04-12 23:02:30,FALSE,FALSE,0,FALSE,2012-04-12 23:03:30,0
2012-04-13 10:09:30,TRUE,FALSE,0,FALSE,2012-04-13 10:09:30,0
2012-04-13 22:42:00,FALSE,FALSE,0,FALSE,2012-04-13 22:43:00,0
2012-04-14 10:13:30,TRUE,FALSE,0,FALSE,2012-04-14 10:13:30,0
2012-04-14 23:07:30,FALSE,FALSE,0,FALSE,2012-04-14 23:08:30,0
